amount,merchant,country,velocity,is_fraud
385.78,wire_transfer,US,2,0
3464.67,electronics,GB,2,0
153.09,electronics,GB,2,0
187.43,airline,BR,5,0
132.59,electronics,IN,5,0
91.9,fuel,BR,2,0
375.75,wire_transfer,US,8,0
210.02,fuel,US,7,1
42.49,grocer,NG,6,0
238.79,fuel,NG,7,0
285.97,wire_transfer,IN,7,0
380.16,fuel,RU,8,0
199.91,grocer,GB,2,0
200.26,electronics,GB,6,0
40.34,electronics,BR,4,0
202.91,grocer,US,7,0
181.15,electronics,BR,1,0
7854.96,casino,NG,13,1
270.66,electronics,BR,9,0
157.77,casino,BR,6,0
26.45,airline,GB,6,0
306.55,grocer,BR,7,0
141.81,fuel,GB,5,0
635.8,fuel,IN,1,0
263.79,airline,BR,1,0
394.33,airline,BR,2,0
270.69,fuel,IN,5,0
199.79,casino,US,4,0
398.5,casino,GB,2,0
237.56,electronics,BR,4,0
329.85,electronics,IN,9,0
102.0,grocer,GB,9,0
86.76,airline,RU,9,1
3664.61,casino,NG,4,0
61.89,electronics,IN,7,0
27.64,airline,BR,5,0
241.29,fuel,US,4,0
251.88,casino,RU,9,1
321.81,wire_transfer,GB,1,0
9.92,airline,US,5,0
1865.22,electronics,US,3,0
201.1,electronics,IN,2,0
323.06,wire_transfer,BR,4,0
44.51,electronics,IN,7,0
197.16,airline,US,9,0
385.4,airline,GB,8,0
10.39,wire_transfer,NG,1,0
97.39,wire_transfer,IN,6,0
214.89,electronics,BR,1,0
391.24,fuel,US,5,0
3697.21,grocer,BR,5,0
376.32,airline,BR,7,0
330.11,airline,US,7,0
295.64,grocer,US,3,0
56.16,airline,IN,2,0
286.0,casino,GB,7,0
192.39,fuel,IN,6,0
166.97,casino,BR,4,0
5379.95,electronics,GB,23,1
247.97,grocer,GB,6,0
7.62,wire_transfer,BR,8,0
77.84,airline,IN,8,0
84.23,wire_transfer,IN,4,0
60.09,fuel,IN,8,0
274.34,electronics,US,3,0
1831.2,wire_transfer,BR,7,0
39.92,fuel,IN,8,0
3781.56,grocer,NG,5,0
391.05,casino,GB,1,0
202.49,fuel,RU,2,0
58.43,fuel,US,8,0
299.63,airline,RU,5,1
67.66,fuel,BR,9,0
319.69,grocer,GB,4,0
67.09,electronics,US,1,0
2419.08,wire_transfer,US,3,0
347.53,wire_transfer,GB,9,0
265.93,casino,US,3,0
307.76,grocer,IN,5,0
158.88,airline,US,3,0
6603.19,grocer,RU,2,1
1569.7,fuel,GB,1,0
319.66,grocer,BR,7,0
308.81,fuel,US,3,0
259.57,grocer,NG,5,0
322.93,airline,GB,2,0
196.87,airline,BR,7,0
148.56,grocer,BR,1,0
2835.18,electronics,GB,9,0
117.7,airline,BR,3,0
121.56,airline,BR,1,0
2248.29,grocer,BR,8,0
102.85,casino,US,1,0
73.46,grocer,BR,2,0
126.95,casino,BR,5,0
3316.02,wire_transfer,US,5,0
214.68,grocer,US,3,0
163.23,airline,BR,6,0
2830.37,fuel,US,3,0
930.26,casino,US,4,1
2338.9,fuel,BR,8,0
361.16,electronics,BR,8,0
2789.56,casino,RU,23,1
199.29,grocer,IN,8,0
290.4,fuel,RU,1,0
127.71,electronics,BR,2,0
1648.35,fuel,US,5,0
176.37,casino,IN,8,0
285.13,electronics,RU,3,0
300.2,fuel,GB,4,0
317.81,airline,RU,4,0
9.22,wire_transfer,IN,3,0
2212.52,electronics,IN,2,0
91.19,airline,IN,1,0
358.73,wire_transfer,US,1,0
183.94,grocer,US,2,0
43.95,airline,GB,3,0
305.26,fuel,US,6,0
339.74,grocer,BR,4,0
116.13,airline,IN,7,0
62.34,fuel,BR,3,0
164.91,grocer,IN,8,0
322.89,airline,NG,6,0
174.76,wire_transfer,US,3,1
253.38,electronics,IN,7,0
349.67,airline,IN,1,0
2597.44,electronics,BR,4,0
248.04,wire_transfer,IN,7,1
703.41,wire_transfer,BR,3,0
87.07,casino,IN,6,0
13.1,fuel,IN,5,0
797.59,airline,IN,9,0
261.08,casino,IN,1,0
3299.4,airline,NG,5,0
286.51,casino,BR,4,0
78.64,grocer,BR,3,0
34.61,electronics,GB,4,0
211.45,airline,BR,8,0
2880.46,fuel,RU,3,0
184.17,wire_transfer,NG,4,0
64.42,casino,US,7,0
117.26,airline,US,5,0
195.4,casino,GB,7,0
711.8,wire_transfer,RU,2,1
227.17,electronics,BR,3,0
185.45,fuel,BR,6,0
250.19,airline,BR,9,0
357.26,wire_transfer,NG,21,1
225.3,fuel,US,9,1
228.96,casino,BR,1,0
1047.08,fuel,GB,8,0
129.53,grocer,BR,6,0
344.14,grocer,IN,2,0
115.57,fuel,US,5,0
25.45,grocer,NG,1,0
58.7,electronics,IN,2,0
239.61,grocer,BR,5,0
164.02,wire_transfer,BR,4,0
222.52,fuel,US,9,0
228.16,fuel,GB,6,0
99.57,grocer,RU,1,0
2634.63,grocer,GB,1,0
239.95,airline,BR,4,0
20.1,airline,US,2,0
57.58,electronics,IN,4,0
1545.89,wire_transfer,IN,5,0
110.66,airline,IN,4,0
8.32,casino,US,8,0
2223.0,casino,RU,21,1
357.24,wire_transfer,BR,2,0
331.33,wire_transfer,GB,1,0
78.81,airline,US,6,0
250.84,fuel,GB,8,0
198.15,grocer,GB,4,0
46.16,fuel,BR,9,0
269.53,grocer,GB,3,1
373.56,fuel,IN,1,0
214.11,grocer,BR,7,0
586.71,electronics,RU,5,0
199.24,wire_transfer,US,4,0
428.27,casino,RU,1,1
276.44,fuel,NG,3,0
250.87,grocer,BR,6,0
190.48,airline,NG,9,0
3192.7,wire_transfer,US,8,0
26.15,wire_transfer,IN,2,0
321.35,grocer,BR,2,0
119.38,casino,US,7,0
264.57,electronics,BR,7,0
137.17,electronics,NG,9,0
42.87,casino,US,4,0
204.54,wire_transfer,BR,8,0
19.54,casino,BR,6,0
3191.78,casino,IN,6,0
2263.65,grocer,GB,4,0
343.76,fuel,GB,4,0
267.81,casino,BR,6,1
135.59,fuel,IN,2,0
18.79,wire_transfer,US,4,0
86.83,wire_transfer,IN,7,0
395.97,airline,US,1,0
177.28,grocer,IN,1,0
89.14,airline,GB,9,0
72.08,grocer,US,3,0
46.17,electronics,RU,4,0
70.2,wire_transfer,BR,2,0
870.86,wire_transfer,BR,6,0
255.18,casino,NG,5,0
23.2,casino,GB,8,0
189.33,fuel,US,9,0
3104.09,fuel,BR,6,0
194.35,airline,RU,7,0
260.6,electronics,GB,4,0
355.71,airline,IN,9,0
119.43,casino,GB,1,0
171.59,airline,BR,8,0
73.47,airline,US,2,0
219.57,fuel,IN,2,0
219.32,airline,IN,5,0
338.49,wire_transfer,GB,9,0
121.19,electronics,BR,1,0
304.94,fuel,BR,4,0
95.02,wire_transfer,BR,8,0
338.63,fuel,BR,8,0
151.13,airline,GB,1,0
143.16,wire_transfer,BR,7,0
121.26,fuel,US,3,0
2445.49,electronics,BR,4,0
155.8,casino,IN,8,0
70.23,grocer,GB,8,0
8273.03,casino,NG,12,1
344.16,grocer,GB,3,0
29.37,fuel,NG,4,0
266.59,casino,IN,4,0
111.63,electronics,GB,2,0
100.24,electronics,BR,8,0
116.59,airline,BR,5,0
340.24,casino,GB,7,0
1060.4,wire_transfer,BR,1,0
1385.59,wire_transfer,IN,2,0
88.47,airline,US,2,0
312.25,airline,GB,4,0
31.13,electronics,BR,6,0
1828.03,wire_transfer,US,3,0
194.93,wire_transfer,GB,8,0
336.94,casino,US,2,0
297.1,wire_transfer,US,5,0
88.24,electronics,GB,1,0
257.12,electronics,US,5,0
21.37,fuel,GB,6,0
8.38,airline,US,4,1
383.58,wire_transfer,GB,3,0
7488.12,casino,NG,14,1
143.92,wire_transfer,BR,6,1
2604.79,airline,IN,7,1
200.83,airline,NG,2,0
2906.74,airline,GB,3,0
1544.68,grocer,BR,6,0
361.88,casino,NG,20,1
96.09,casino,GB,2,0
120.05,wire_transfer,GB,1,0
395.44,fuel,IN,5,0
17.76,wire_transfer,BR,5,0
293.68,casino,GB,1,0
100.84,casino,GB,7,0
252.65,grocer,BR,4,0
3777.79,casino,GB,9,0
1250.72,airline,BR,3,0
72.22,casino,IN,8,0
345.25,electronics,IN,7,0
203.11,electronics,GB,1,0
35.13,casino,IN,9,0
104.4,airline,BR,7,0
134.63,fuel,GB,4,0
585.64,electronics,RU,3,1
395.03,grocer,US,7,0
305.65,casino,RU,8,0
24.97,wire_transfer,BR,4,0
325.62,wire_transfer,US,3,0
273.06,grocer,GB,2,0
366.92,casino,US,4,0
171.89,casino,BR,5,0
369.88,wire_transfer,US,6,0
85.39,grocer,IN,3,0
29.8,wire_transfer,BR,5,0
151.11,electronics,GB,3,0
227.7,grocer,GB,3,0
393.21,wire_transfer,BR,2,0
118.66,grocer,IN,6,0
4778.59,casino,US,1,1
4.89,electronics,IN,8,0
135.95,airline,IN,4,0
152.62,airline,IN,2,0
324.44,casino,GB,3,1
100.92,casino,BR,7,0
255.95,grocer,RU,6,0
3048.93,casino,GB,8,0
34.38,wire_transfer,BR,2,0
79.64,fuel,US,8,0
269.88,fuel,BR,8,0
217.19,wire_transfer,GB,2,0
505.2,electronics,RU,5,0
191.57,wire_transfer,US,3,0
197.8,fuel,IN,2,0
287.54,wire_transfer,BR,9,0
94.88,grocer,IN,2,0
375.01,casino,US,6,0
153.32,grocer,IN,9,0
170.63,casino,GB,4,0
341.24,fuel,IN,8,0
114.79,casino,US,6,0
844.47,wire_transfer,RU,4,0
151.93,fuel,RU,4,0
1210.26,electronics,GB,7,0
365.13,casino,US,7,0
396.15,grocer,BR,9,0
369.38,grocer,BR,3,0
346.61,electronics,IN,3,0
194.01,fuel,GB,4,0
290.93,electronics,GB,7,0
24.42,fuel,BR,1,0
136.72,wire_transfer,GB,7,0
159.86,wire_transfer,GB,7,0
2814.65,wire_transfer,BR,7,0
148.19,grocer,US,8,1
1209.77,airline,BR,2,0
194.71,airline,BR,3,0
363.73,electronics,GB,1,0
313.82,casino,US,9,0
51.39,fuel,US,3,0
3377.23,grocer,NG,1,1
120.83,electronics,NG,1,0
378.43,wire_transfer,IN,9,0
278.65,casino,IN,9,1
265.72,fuel,US,3,0
383.05,casino,GB,6,0
169.96,electronics,IN,3,0
103.16,casino,GB,4,0
398.15,wire_transfer,GB,6,0
205.55,airline,GB,7,0
1290.99,wire_transfer,US,9,0
37.41,fuel,IN,4,0
391.84,grocer,US,3,0
2519.78,casino,US,6,0
2385.55,fuel,US,6,0
139.38,electronics,BR,3,0
285.86,electronics,GB,5,0
389.85,wire_transfer,GB,7,0
394.53,airline,IN,7,0
369.68,airline,US,7,0
254.6,grocer,GB,3,0
115.77,electronics,NG,9,0
200.13,electronics,US,1,0
3085.3,fuel,IN,9,0
180.56,fuel,GB,2,0
142.61,electronics,BR,3,0
365.79,airline,US,5,0
2.89,fuel,BR,5,0
2255.9,casino,BR,8,0
185.22,grocer,US,6,0
143.1,fuel,BR,2,0
1878.59,fuel,US,5,0
121.12,casino,GB,5,0
336.06,wire_transfer,IN,7,0
568.83,wire_transfer,RU,11,1
81.2,grocer,IN,7,0
273.33,casino,BR,7,0
3253.77,casino,IN,1,0
271.97,electronics,US,8,0
304.84,wire_transfer,GB,9,0
47.78,wire_transfer,GB,7,0
324.36,fuel,GB,3,1
17.27,electronics,NG,1,0
22.28,wire_transfer,IN,4,0
26.42,airline,US,2,0
141.71,grocer,IN,3,0
6906.99,casino,RU,9,1
123.13,wire_transfer,US,9,0
145.51,fuel,IN,5,0
355.1,grocer,US,4,0
41.26,airline,RU,8,1
288.87,electronics,GB,9,0
3133.68,airline,IN,8,0
175.58,fuel,US,5,0
20.09,wire_transfer,GB,7,1
206.37,casino,BR,7,0
243.67,fuel,US,4,0
371.59,airline,IN,4,0
49.4,airline,GB,1,0
1399.92,wire_transfer,US,4,0
48.24,airline,IN,2,0
1350.54,airline,IN,1,0
143.48,fuel,IN,5,0
391.55,wire_transfer,US,7,0
251.24,electronics,GB,4,0
252.66,fuel,BR,8,0
148.72,electronics,US,3,0
72.09,wire_transfer,GB,5,0
2257.42,casino,NG,15,1
760.84,casino,US,2,0
330.97,fuel,US,4,0
375.56,grocer,US,9,0
283.57,casino,BR,8,0
192.61,wire_transfer,IN,9,0
42.92,fuel,BR,1,0
172.0,fuel,IN,7,0
360.84,fuel,US,2,0
32.36,grocer,IN,1,0
213.13,fuel,BR,5,0
350.41,wire_transfer,BR,6,0
285.1,fuel,US,3,0
289.09,grocer,BR,2,0
1402.51,fuel,GB,7,0
193.55,fuel,RU,4,0
216.42,electronics,GB,2,0
231.99,wire_transfer,GB,2,0
397.57,fuel,BR,2,0
339.8,airline,GB,8,0
3898.55,fuel,GB,4,0
384.9,wire_transfer,BR,1,0
23.53,electronics,US,3,0
1447.74,casino,RU,5,1
121.2,electronics,IN,1,0
352.7,casino,GB,3,0
545.52,casino,IN,8,1
389.3,wire_transfer,GB,4,0
158.13,wire_transfer,US,8,0
163.23,airline,US,7,0
32.97,grocer,IN,4,0
28.0,fuel,IN,9,0
1265.21,casino,US,8,0
8536.77,electronics,RU,3,1
389.59,airline,US,7,0
201.87,casino,US,7,0
534.67,grocer,BR,2,0
87.83,wire_transfer,GB,3,0
396.93,electronics,IN,3,0
342.67,fuel,BR,4,0
383.29,grocer,BR,1,0
2369.69,electronics,NG,2,0
119.65,airline,IN,2,0
185.37,electronics,RU,3,0
2157.73,electronics,IN,7,0
864.34,airline,IN,2,0
106.61,casino,US,1,0
328.85,airline,US,7,0
31.05,wire_transfer,BR,2,0
214.98,grocer,US,3,0
3720.97,electronics,GB,6,0
242.54,grocer,BR,5,0
379.52,airline,GB,1,0
26.84,electronics,BR,4,0
3829.52,airline,IN,3,0
163.22,electronics,BR,9,0
1062.68,airline,BR,5,0
168.8,wire_transfer,GB,7,0
156.88,grocer,GB,3,0
3780.29,grocer,IN,3,0
2198.0,airline,BR,9,0
3795.97,wire_transfer,BR,2,0
154.19,fuel,GB,7,1
7.72,airline,US,5,0
2917.54,electronics,BR,7,0
171.49,grocer,RU,3,0
222.0,electronics,BR,5,0
176.12,grocer,US,2,0
373.13,wire_transfer,US,8,0
267.75,fuel,GB,8,0
342.82,electronics,RU,7,0
314.28,fuel,IN,9,0
1352.2,wire_transfer,BR,4,0
30.98,casino,RU,5,1
229.73,fuel,BR,7,0
231.99,wire_transfer,BR,3,0
65.06,casino,GB,2,0
337.53,casino,IN,3,0
39.12,grocer,GB,9,0
154.2,electronics,GB,6,0
90.26,wire_transfer,GB,7,0
111.44,wire_transfer,NG,2,0
841.66,fuel,IN,2,0
365.26,electronics,US,1,0
251.02,electronics,BR,6,0
66.12,wire_transfer,GB,1,0
140.02,fuel,NG,9,0
1094.24,casino,US,9,0
147.23,airline,US,3,0
376.06,fuel,BR,2,0
119.14,electronics,BR,9,0
1300.34,electronics,IN,2,0
126.01,electronics,BR,8,0
326.73,electronics,BR,4,0
253.81,grocer,GB,9,0
242.35,electronics,IN,1,0
172.9,grocer,GB,4,0
312.25,wire_transfer,IN,1,0
227.85,casino,GB,2,0
211.85,wire_transfer,IN,2,0
273.49,fuel,IN,4,0
1183.69,casino,NG,5,1
115.44,electronics,US,5,0
533.23,airline,US,1,0
321.4,airline,IN,6,0
126.64,airline,BR,8,0
364.37,grocer,US,4,1
1662.11,casino,RU,12,1
3.97,airline,US,1,0
670.15,airline,BR,3,0
49.72,casino,GB,7,0
209.66,wire_transfer,BR,8,0
292.88,airline,IN,2,0
98.47,wire_transfer,GB,2,0
86.57,electronics,BR,4,0
325.97,airline,IN,8,0
44.05,electronics,IN,8,0
312.45,electronics,IN,3,0
2478.07,grocer,BR,2,0
1073.31,airline,BR,5,0
143.06,casino,BR,7,0
110.49,wire_transfer,BR,7,0
72.3,casino,BR,7,0
101.08,grocer,US,1,0
213.79,electronics,BR,7,0
352.05,fuel,GB,4,0
239.33,fuel,US,9,0
296.16,fuel,GB,6,0
134.2,wire_transfer,US,8,0
389.8,wire_transfer,GB,1,0
2499.37,electronics,GB,2,0
6376.38,casino,NG,1,1
135.6,casino,IN,5,0
184.58,wire_transfer,IN,6,0
343.07,grocer,BR,5,1
10.25,wire_transfer,NG,3,0
231.88,airline,BR,4,0
382.02,wire_transfer,IN,9,0
383.41,wire_transfer,IN,6,0
168.08,fuel,RU,1,0
334.0,casino,BR,6,0
2196.14,wire_transfer,BR,3,0
224.14,airline,BR,2,0
18.3,grocer,US,8,0
264.78,fuel,IN,6,0
201.79,grocer,NG,5,0
173.96,fuel,IN,1,0
325.06,electronics,BR,2,0
2549.34,wire_transfer,BR,6,0
307.53,casino,BR,4,1
227.53,electronics,GB,7,0
278.27,electronics,IN,6,0
165.28,electronics,US,2,0
122.35,fuel,IN,9,0
592.73,electronics,GB,1,0
208.17,grocer,US,5,0
134.73,casino,IN,8,0
837.19,wire_transfer,US,4,0
386.98,airline,GB,5,0
3300.22,grocer,GB,2,0
1792.48,casino,NG,4,1
1479.73,fuel,GB,9,0
176.77,electronics,US,3,0
327.78,casino,GB,9,0
117.2,airline,BR,5,0
44.72,fuel,BR,1,0
156.99,wire_transfer,US,8,0
770.42,casino,RU,17,1
2290.2,wire_transfer,GB,3,0
137.04,airline,GB,5,0
336.05,casino,BR,3,0
3191.43,wire_transfer,GB,6,0
234.63,grocer,US,1,0
40.42,airline,BR,4,1
293.59,wire_transfer,GB,7,0
27.62,grocer,US,2,1
253.26,airline,GB,2,0
395.57,fuel,GB,5,0
91.75,casino,BR,4,0
384.01,fuel,US,1,0
219.54,wire_transfer,GB,9,0
229.01,airline,IN,9,0
176.67,casino,US,2,0
42.16,casino,US,9,0
376.37,electronics,RU,6,0
3885.21,casino,GB,9,0
219.28,airline,BR,1,0
2444.19,wire_transfer,US,6,1
198.43,airline,US,2,0
245.75,fuel,BR,5,0
199.65,electronics,IN,8,0
388.64,grocer,US,4,0
2854.99,grocer,BR,7,0
173.03,grocer,GB,8,0
361.61,electronics,IN,1,0
6.0,grocer,US,4,0
52.43,airline,US,6,0
3993.12,electronics,BR,2,1
375.47,fuel,IN,8,0
3208.75,casino,GB,5,0
43.54,wire_transfer,BR,8,0
56.58,airline,NG,9,0
326.92,wire_transfer,GB,8,0
47.47,airline,US,5,0
386.11,electronics,BR,1,0
19.68,wire_transfer,GB,7,0
14.46,casino,US,6,0
3316.88,airline,US,7,0
371.57,casino,US,7,0
1434.71,electronics,RU,9,0
2082.4,fuel,NG,1,0
111.21,airline,RU,7,0
3003.73,wire_transfer,NG,2,1
5.53,electronics,IN,9,0
375.66,grocer,IN,8,0
111.91,fuel,GB,3,0
21.73,fuel,US,9,0
18.7,wire_transfer,US,5,0
338.28,casino,US,4,0
178.64,fuel,GB,6,0
273.04,airline,BR,3,0
3754.35,wire_transfer,IN,2,1
61.73,casino,US,4,0
312.79,fuel,IN,7,0
291.05,grocer,US,4,0
2669.17,casino,US,1,0
209.09,casino,GB,5,0
320.0,electronics,NG,6,0
97.94,airline,BR,2,0
366.02,electronics,GB,7,0
394.72,electronics,NG,3,0
137.95,electronics,BR,9,0
253.79,electronics,GB,1,0
306.67,wire_transfer,BR,2,0
173.71,fuel,US,9,0
3655.34,wire_transfer,BR,9,0
136.05,casino,IN,2,0
296.02,electronics,BR,8,0
303.55,wire_transfer,GB,9,1
2536.79,electronics,BR,6,0
236.06,fuel,NG,5,0
208.04,airline,BR,6,0
381.5,electronics,GB,9,0
1531.72,grocer,GB,5,0
354.37,casino,IN,2,0
58.12,grocer,GB,1,0
320.0,airline,US,4,0
1935.41,electronics,GB,5,0
367.84,electronics,BR,5,0
112.82,grocer,IN,4,0
203.81,wire_transfer,US,6,0
41.97,fuel,IN,9,0
528.29,fuel,US,3,0
1192.75,fuel,BR,8,0
114.47,casino,US,4,0
5373.44,wire_transfer,NG,6,1
194.72,airline,GB,4,0
197.11,casino,IN,8,0
385.24,electronics,IN,8,0
48.1,wire_transfer,IN,2,0
52.97,casino,BR,7,0
108.63,grocer,BR,9,0
128.41,electronics,BR,7,0
195.23,airline,US,8,0
68.28,casino,US,6,0
380.21,grocer,BR,6,0
222.05,airline,GB,9,0
215.21,airline,GB,3,0
87.81,grocer,US,1,0
201.6,fuel,US,5,0
309.42,wire_transfer,IN,2,0
161.5,grocer,IN,2,0
305.43,wire_transfer,US,9,0
294.88,casino,GB,5,0
297.91,fuel,BR,2,0
189.62,fuel,US,7,0
363.25,electronics,GB,1,0
380.68,electronics,US,4,0
308.94,casino,BR,2,0
324.25,casino,NG,3,0
2536.27,casino,BR,8,0
304.71,airline,BR,7,0
61.94,grocer,BR,5,0
318.29,wire_transfer,IN,4,0
206.74,grocer,US,7,0
303.24,fuel,US,4,0
540.62,wire_transfer,GB,9,0
219.74,grocer,IN,7,0
352.33,casino,IN,6,0
117.5,casino,IN,5,0
133.41,fuel,GB,9,1
128.44,grocer,BR,1,0
278.23,grocer,IN,1,0
28.58,airline,GB,1,0
328.66,airline,IN,7,0
257.36,grocer,GB,4,0
42.72,airline,BR,5,0
247.12,fuel,GB,1,0
728.82,fuel,GB,3,0
32.96,casino,NG,8,0
122.42,casino,GB,7,0
190.84,casino,IN,2,0
382.23,wire_transfer,RU,3,0
197.06,casino,US,7,0
346.72,wire_transfer,IN,7,0
399.16,airline,RU,3,0
1105.01,grocer,GB,5,0
3696.91,casino,US,5,0
4725.63,casino,RU,1,1
3990.03,fuel,BR,8,0
219.14,grocer,IN,3,0
340.68,grocer,US,8,0
40.8,wire_transfer,GB,1,0
360.07,casino,GB,6,0
1851.42,grocer,US,4,0
292.12,grocer,BR,5,0
164.88,airline,US,5,0
187.57,casino,US,8,0
1057.0,casino,IN,1,0
88.58,wire_transfer,US,4,0
377.18,airline,GB,1,0
113.03,fuel,BR,4,0
391.75,airline,BR,2,0
140.85,wire_transfer,BR,3,0
311.62,electronics,NG,22,1
280.46,grocer,IN,9,0
188.14,casino,US,3,0
130.55,airline,US,2,0
428.43,airline,IN,2,0
66.77,electronics,US,8,0
292.92,airline,GB,6,0
161.66,casino,GB,2,0
381.68,fuel,US,9,0
239.55,casino,GB,3,0
384.05,fuel,RU,6,0
2.34,airline,GB,5,0
82.92,fuel,GB,9,0
191.98,casino,BR,7,0
2806.37,grocer,GB,7,0
55.14,wire_transfer,IN,7,0
140.05,fuel,US,3,0
137.26,grocer,BR,4,0
86.07,electronics,IN,3,0
155.95,airline,US,7,0
207.9,airline,US,2,0
323.15,casino,GB,9,0
195.48,electronics,RU,1,0
254.38,casino,BR,6,0
337.98,fuel,NG,7,0
270.54,wire_transfer,IN,5,0
291.6,electronics,US,5,0
370.9,wire_transfer,RU,1,0
144.04,airline,IN,1,0
16.57,fuel,GB,2,0
59.57,airline,IN,8,1
330.58,grocer,BR,2,0
244.52,electronics,US,9,0
371.12,electronics,BR,1,0
289.19,electronics,US,2,1
397.98,wire_transfer,GB,1,0
304.77,airline,GB,9,0
364.08,grocer,IN,7,0
263.57,casino,BR,6,0
284.19,wire_transfer,IN,8,0
132.84,airline,US,6,0
62.41,fuel,BR,9,0
103.77,wire_transfer,US,8,0
84.61,airline,RU,5,0
188.02,casino,GB,6,0
306.45,casino,IN,8,0
215.96,grocer,US,7,1
2454.68,wire_transfer,GB,7,0
88.67,airline,IN,6,0
275.36,casino,IN,9,0
162.78,electronics,IN,3,0
116.79,electronics,IN,3,0
232.9,electronics,BR,4,0
57.15,casino,US,7,0
101.48,wire_transfer,BR,2,0
241.33,casino,BR,9,0
980.97,fuel,GB,8,0
1561.81,fuel,US,8,0
178.57,electronics,GB,9,0
335.47,fuel,GB,8,0
299.95,casino,BR,8,0
168.0,wire_transfer,US,9,0
331.45,wire_transfer,BR,1,0
205.6,grocer,BR,2,0
330.44,wire_transfer,US,3,0
58.5,fuel,BR,5,0
31.48,fuel,BR,5,0
133.6,casino,IN,5,0
60.91,airline,GB,6,0
286.9,electronics,IN,8,0
322.47,electronics,IN,5,0
86.24,airline,US,6,1
398.45,airline,GB,3,0
210.29,wire_transfer,BR,3,0
194.63,airline,US,4,0
112.77,wire_transfer,US,4,0
365.26,wire_transfer,GB,4,0
251.31,airline,NG,9,0
216.02,electronics,US,9,0
296.3,fuel,GB,8,0
1356.75,wire_transfer,GB,2,0
122.5,casino,GB,8,0
313.0,fuel,US,8,0
80.56,casino,GB,8,0
173.04,wire_transfer,BR,4,0
302.71,electronics,RU,5,0
203.9,airline,IN,9,0
225.38,grocer,BR,3,0
389.79,fuel,GB,2,0
39.64,wire_transfer,IN,9,0
45.27,casino,IN,5,0
42.96,casino,GB,3,1
159.7,casino,GB,3,0
190.56,wire_transfer,BR,5,0
373.86,fuel,IN,5,0
298.6,casino,BR,7,0
376.11,airline,BR,3,0
9.75,wire_transfer,GB,5,0
130.09,casino,IN,9,0
247.79,grocer,IN,2,0
192.91,grocer,BR,7,0
2153.35,grocer,BR,2,0
216.08,grocer,IN,8,0
131.17,fuel,BR,3,0
225.61,casino,IN,9,0
213.35,fuel,US,2,0
296.15,electronics,RU,4,0
185.4,airline,IN,1,0
172.08,casino,US,1,0
8.45,casino,US,6,0
230.78,casino,US,2,0
213.64,casino,US,8,1
3106.87,airline,BR,8,0
3060.17,fuel,US,6,0
296.3,electronics,NG,5,0
20.0,casino,RU,3,1
81.73,wire_transfer,IN,3,0
124.78,fuel,US,9,0
348.48,fuel,NG,5,0
1238.72,grocer,IN,3,0
843.2,electronics,NG,4,0
160.87,casino,BR,2,0
365.49,fuel,US,4,0
242.73,electronics,IN,4,0
203.75,electronics,US,1,0
323.25,wire_transfer,IN,4,1
93.28,electronics,BR,1,0
259.65,fuel,GB,3,0
63.99,grocer,US,4,0
149.94,electronics,GB,3,0
62.25,airline,GB,2,0
83.22,airline,IN,6,0
1033.67,grocer,NG,5,1
41.85,grocer,GB,7,0
191.32,fuel,RU,1,0
361.35,casino,IN,2,0
341.08,casino,GB,3,0
264.37,airline,BR,2,1
292.55,wire_transfer,BR,9,0
1360.21,electronics,IN,6,0
373.98,wire_transfer,BR,1,0
451.56,fuel,GB,7,0
194.57,electronics,BR,4,0
177.07,airline,IN,3,0
195.97,wire_transfer,US,6,0
313.22,casino,US,3,0
3388.28,fuel,IN,6,0
393.76,electronics,GB,9,0
90.3,casino,IN,3,0
20.7,wire_transfer,GB,9,0
272.8,wire_transfer,GB,3,0
1926.46,electronics,US,5,0
169.66,fuel,IN,5,0
5357.21,wire_transfer,NG,16,1
323.18,electronics,NG,3,0
78.96,fuel,US,5,0
290.94,fuel,GB,8,0
132.33,casino,IN,2,0
94.41,casino,US,8,0
3115.3,grocer,IN,7,0
251.51,wire_transfer,GB,8,0
43.01,fuel,RU,8,0
1918.03,wire_transfer,IN,5,0
132.87,airline,IN,2,1
391.01,wire_transfer,NG,25,1
243.44,grocer,BR,2,0
381.72,fuel,US,6,0
242.31,airline,US,8,0
210.06,wire_transfer,RU,1,0
252.95,electronics,IN,1,0
102.9,airline,IN,4,0
131.16,fuel,IN,4,0
2733.83,fuel,IN,8,0
247.33,airline,GB,5,0
256.5,wire_transfer,BR,3,0
342.68,electronics,IN,6,0
1561.94,casino,IN,9,0
72.81,fuel,US,2,0
351.02,fuel,IN,6,0
368.66,casino,IN,2,0
330.8,wire_transfer,GB,5,0
6499.65,casino,NG,10,1
245.66,casino,BR,9,0
76.05,wire_transfer,BR,7,0
392.8,electronics,IN,6,0
1244.94,wire_transfer,US,3,0
281.57,grocer,GB,9,0
43.71,wire_transfer,GB,6,0
222.52,airline,RU,1,0
237.24,grocer,GB,9,0
358.54,grocer,GB,6,0
228.76,wire_transfer,NG,8,0
55.08,airline,BR,9,0
94.56,fuel,BR,9,0
345.37,wire_transfer,NG,6,0
30.26,wire_transfer,BR,3,0
241.41,fuel,GB,1,0
49.56,casino,BR,7,0
190.81,grocer,GB,5,0
351.87,airline,GB,7,0
259.6,grocer,BR,9,0
619.24,grocer,IN,3,0
